City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
699,La Union,PE,-5.4,-80.75,83.3,44,16,14.74,few clouds
700,Chardara,KZ,41.2547,67.9692,49.89,41,66,11.27,broken clouds
701,Sarkand,KZ,45.41,79.9186,27.36,63,22,6.42,few clouds
702,Parabel,RU,58.6978,81.4825,35.65,93,98,9.31,overcast clouds
703,Jabinyanah,TN,35.035,10.9081,75.09,63,76,14.5,broken clouds
704,Crabtree,CA,45.9668,-73.4659,71.37,51,7,2.57,clear sky
705,Baley,RU,51.6,116.6333,31.5,86,33,4.41,scattered clouds
706,Kokoda,PG,-8.8785,147.7407,72.5,90,97,1.21,overcast clouds
707,Missoula,US,47.0166,-113.8009,57.52,45,56,6.11,broken clouds
708,Bubaque,GW,11.2833,-15.8333,83.46,70,26,8.14,light rain
709,Trat,TH,12.5,102.5,80.98,97,100,0.25,light rain
710,Kendari,ID,-3.945,122.4989,74.53,93,82,3.04,broken clouds
711,Lahat,ID,-3.8,103.5333,73.31,95,98,2.64,overcast clouds
712,Kasamwa,TZ,-2.85,32.4333,70.93,70,73,4.88,broken clouds
